transaction_id,customer_id,date,total_items,unique_items,total_sales,discounted_sales,browsing_duration,number_of_clicks,age,gender,region,marital_status,education,household_income,loyalty_card,loyalty_points,month,transaction_status
TRID_62950,CID_11071,2020-03-17,4,3,11.92,7.82,4.63,9,63,Female,Urban,Married,Graduate,38000.0,No,0.0,March,True
TRID_17883,CID_14167,2020-01-20,5,4,13.84,8.23,8.21,17,75,Female,Rural,Civil partnered,Graduate,25500.0,Yes,7.0,January,True
TRID_51430,CID_9594,2020-03-19,5,3,12.96,7.0,6.57,13,46,Female,Suburban,Divorced,High School,32500.0,Yes,28.0,March,False
TRID_77754,CID_7543,2020-02-27,3,2,18.8,5.49,5.69,13,50,Male,Urban,Married,Graduate,74500.0,No,0.0,February,True
TRID_281,CID_12630,2020-03-23,4,4,9.44,9.09,5.08,9,46,Male,Rural,Married,High School,20500.0,Yes,7.0,March,False
TRID_75576,CID_8784,2020-03-31,8,3,9.44,7.89,5.77,10,20,Male,Rural,Married,Graduate,29000.0,No,0.0,March,True
TRID_40109,CID_11687,2020-02-09,4,4,21.52,8.22,1.45,5,26,Female,Urban,Single,Graduate,5500.0,No,0.0,February,False
TRID_67169,CID_14129,2020-01-16,6,3,9.92,6.74,6.57,12,28,Male,Suburban,Divorced,High School,35000.0,Yes,13.0,January,False
TRID_96694,CID_13086,2020-03-01,4,2,9.04,5.72,4.12,8,61,Female,Urban,Married,Post-Graduate,71500.0,Yes,7.0,March,True
TRID_29918,CID_11751,2020-01-12,4,3,17.76,7.32,6.05,11,44,Female,Urban,Widowed,Post-Graduate,19000.0,No,0.0,January,False
TRID_45065,CID_14043,2020-01-23,4,3,23.52,6.7,3.42,7,27,Male,Rural,Married,Post-Graduate,84500.0,No,0.0,January,True
TRID_69034,CID_9337,2020-02-01,5,3,18.72,7.28,4.74,10,19,Female,Rural,Married,High School,80500.0,Yes,29.0,February,False
TRID_12691,CID_7531,2020-01-05,13,3,15.52,7.78,6.52,13,20,Male,Urban,Single,Post-Graduate,40500.0,Yes,7.0,January,True
TRID_28701,CID_7257,2020-03-31,7,3,12.24,7.84,3.76,8,41,Male,Suburban,Married,Graduate,65500.0,No,0.0,March,True
TRID_47629,CID_11599,2020-02-25,4,2,12.56,5.57,5.45,11,20,Female,Rural,Married,High School,72000.0,Yes,19.0,February,False
TRID_35044,CID_11599,2020-01-26,5,3,14.56,7.07,8.03,15,20,Female,Rural,Married,High School,72000.0,Yes,19.0,January,False
TRID_89736,CID_9535,2020-01-08,6,5,12.32,10.39,5.56,11,42,Female,Urban,Single,High School,12000.0,Yes,29.0,January,False
TRID_76482,CID_9535,2020-02-19,7,2,9.52,5.18,6.06,12,42,Female,Urban,Single,High School,12000.0,Yes,29.0,February,False
TRID_294,CID_8067,2020-03-03,6,3,16.64,7.26,6.11,12,44,Female,Urban,Married,Graduate,74500.0,Yes,3.0,March,True
TRID_85992,CID_11264,2020-03-02,3,3,20.32,6.94,3.33,6,62,Male,Rural,Married,Post-Graduate,27500.0,No,0.0,March,True
TRID_82335,CID_14594,2020-02-01,6,2,11.2,4.03,3.11,7,30,Male,Rural,Single,Graduate,53500.0,No,0.0,February,False
TRID_88955,CID_7811,2020-01-24,3,3,10.64,7.62,7.95,17,65,Male,Urban,Divorced,Graduate,82500.0,Yes,25.0,January,True
TRID_90848,CID_13735,2020-03-27,6,3,21.04,6.94,7.28,15,29,Male,Rural,Married,Post-Graduate,51000.0,Yes,1.0,March,True
TRID_32790,CID_7310,2020-01-10,5,5,15.04,10.38,7.26,16,29,Male,Urban,Married,Graduate,45000.0,No,0.0,January,True
TRID_92255,CID_14575,2020-03-26,4,4,14.08,9.03,2.75,7,71,Female,Suburban,Divorced,High School,69500.0,No,0.0,March,False
TRID_9487,CID_13508,2020-01-31,3,3,15.92,7.51,5.5,11,34,Female,Suburban,Divorced,Graduate,30000.0,Yes,33.0,January,True
TRID_55237,CID_12652,2020-02-16,6,5,19.44,10.52,4.88,10,58,Male,Suburban,Married,High School,73000.0,No,0.0,February,False
TRID_68970,CID_11799,2020-01-13,4,2,7.84,5.16,6.74,11,49,Female,Urban,Married,High School,17500.0,Yes,3.0,January,False
TRID_20071,CID_12251,2020-01-01,7,3,7.76,6.29,3.37,7,71,Female,Suburban,Married,Post-Graduate,34000.0,Yes,9.0,January,True
TRID_9710,CID_14408,2020-02-13,3,3,22.64,7.03,5.29,10,30,Female,Suburban,Divorced,Graduate,6000.0,No,0.0,February,False
TRID_18707,CID_12676,2020-01-16,3,3,6.8,6.12,5.23,11,48,Male,Rural,Divorced,Post-Graduate,20500.0,Yes,29.0,January,True
TRID_69354,CID_7338,2020-01-06,5,3,8.08,6.22,7.51,14,44,Female,Suburban,Civil partnered,Post-Graduate,77000.0,Yes,7.0,January,True
TRID_13187,CID_7338,2020-02-27,5,3,8.72,7.66,4.71,11,44,Female,Suburban,Civil partnered,Post-Graduate,77000.0,Yes,7.0,February,False
TRID_96139,CID_5080,2020-02-17,8,3,8.72,6.69,5.91,11,71,Female,Suburban,Married,High School,41000.0,Yes,27.0,February,False
TRID_21042,CID_13832,2020-02-10,8,5,18.88,10.18,5.53,11,67,Male,Urban,Married,High School,47000.0,Yes,22.0,February,False
TRID_14119,CID_13832,2020-02-07,3,3,11.44,6.08,5.36,11,67,Male,Urban,Married,High School,47000.0,Yes,22.0,February,False
TRID_34720,CID_6685,2020-01-29,8,1,32.64,3.45,6.02,13,24,Female,Suburban,Single,unknown,12500.0,Yes,32.0,January,True
TRID_71416,CID_6685,2020-02-20,2,2,7.76,5.15,4.19,10,24,Female,Suburban,Single,unknown,12500.0,Yes,32.0,February,False
TRID_43084,CID_8036,2020-01-22,6,2,11.92,4.85,6.39,14,77,Female,Suburban,Married,Graduate,28000.0,Yes,4.0,January,True
TRID_74580,CID_5064,2020-02-27,4,3,11.28,6.39,4.76,10,56,Male,Suburban,Married,High School,83000.0,No,0.0,February,False
TRID_31289,CID_12090,2020-03-17,7,4,17.6,8.59,8.2,17,30,Female,Suburban,Married,Graduate,32000.0,No,0.0,March,True
TRID_41161,CID_12799,2020-01-15,6,2,18.4,4.2,3.55,9,26,Male,Suburban,Single,Graduate,85500.0,Yes,17.0,January,True
TRID_4835,CID_9438,2020-03-23,10,5,15.36,11.31,10.26,19,59,Male,Rural,Divorced,High School,80500.0,Yes,29.0,March,True
TRID_92667,CID_10018,2020-01-20,3,1,12.8,3.84,5.29,11,41,Male,Suburban,Married,High School,53000.0,Yes,11.0,January,False
TRID_48533,CID_11602,2020-03-31,10,4,12.72,9.64,4.66,10,77,Male,Rural,Civil partnered,High School,29000.0,Yes,11.0,March,True
TRID_771,CID_8742,2020-02-01,6,3,22.48,6.8,2.82,6,57,Female,Urban,Married,High School,24000.0,Yes,13.0,February,False
TRID_89494,CID_12886,2020-03-04,3,1,7.84,3.59,6.89,14,47,Female,Suburban,Single,Post-Graduate,45500.0,Yes,13.0,March,True
TRID_48635,CID_14338,2020-02-25,4,3,22.08,7.41,6.29,11,22,Male,Suburban,Divorced,Graduate,85500.0,No,0.0,February,False
TRID_52554,CID_10999,2020-03-08,3,3,19.76,6.23,7.18,15,28,Female,Suburban,Married,Graduate,80000.0,No,0.0,March,True
TRID_44113,CID_7408,2020-01-25,6,4,16.08,8.03,4.54,10,47,Female,Suburban,Married,Post-Graduate,14500.0,No,0.0,January,True
TRID_26451,CID_9305,2020-03-24,5,2,21.84,4.88,2.18,4,30,Female,Rural,Married,Graduate,75500.0,Yes,18.0,March,True
TRID_80940,CID_9813,2020-03-19,6,3,9.68,7.54,4.15,9,35,Male,Rural,Civil partnered,Graduate,44000.0,No,0.0,March,True
TRID_55691,CID_14614,2020-01-31,4,4,8.8,8.28,5.96,11,27,Female,Suburban,Married,Post-Graduate,57000.0,No,0.0,January,True
TRID_57238,CID_9522,2020-01-25,3,3,8.56,7.24,6.51,13,76,Male,Rural,Civil partnered,Graduate,45000.0,Yes,8.0,January,True
TRID_72340,CID_10054,2020-01-22,6,3,13.76,7.93,8.29,16,61,Male,Urban,Married,unknown,22500.0,No,0.0,January,True
TRID_67696,CID_5481,2020-01-02,3,3,22.4,6.69,3.45,8,68,Male,Rural,Widowed,Graduate,52000.0,No,0.0,January,False
TRID_74842,CID_5094,2020-03-11,6,3,28.96,7.09,6.69,13,58,Male,Suburban,Single,Graduate,19000.0,Yes,7.0,March,True
TRID_46135,CID_13370,2020-02-05,4,4,10.56,8.53,1.57,4,22,Female,Rural,Single,Graduate,28000.0,No,0.0,February,False
TRID_46673,CID_8655,2020-01-14,6,4,13.12,9.1,3.34,7,69,Female,Rural,Married,Graduate,63500.0,Yes,0.0,January,True
TRID_39831,CID_9580,2020-01-19,12,3,9.68,6.11,4.48,10,31,Female,Urban,Single,Graduate,86000.0,Yes,7.0,January,True
TRID_81999,CID_12300,2020-03-13,6,3,19.52,7.09,8.84,16,35,Male,Suburban,Married,High School,88500.0,Yes,3.0,March,False
TRID_62837,CID_9995,2020-03-07,3,1,16.08,3.49,9.26,17,56,Male,Suburban,Single,Graduate,86500.0,No,0.0,March,True
TRID_17265,CID_12566,2020-02-13,6,2,19.36,5.94,4.19,8,52,Female,Urban,Married,Graduate,14000.0,No,0.0,February,True
TRID_79556,CID_12566,2020-01-03,13,2,14.8,4.66,6.95,14,52,Female,Urban,Married,Graduate,14000.0,No,0.0,January,True
TRID_41608,CID_6911,2020-03-14,3,1,25.52,3.7,5.04,11,68,Male,Rural,Married,Graduate,43500.0,No,0.0,March,True
TRID_60287,CID_14463,2020-02-03,6,2,15.2,5.95,5.68,13,39,Female,Suburban,Married,Graduate,35000.0,No,0.0,February,True
TRID_75196,CID_14326,2020-03-12,16,5,23.6,11.69,7.77,17,60,Male,Rural,Divorced,Post-Graduate,86500.0,No,0.0,March,True
TRID_3721,CID_7020,2020-02-07,10,2,6.4,5.05,8.47,16,55,Male,Suburban,Widowed,Post-Graduate,40500.0,Yes,6.0,February,True
TRID_77103,CID_7020,2020-03-26,3,2,12.32,5.98,2.19,5,55,Male,Suburban,Widowed,Post-Graduate,40500.0,Yes,6.0,March,False
TRID_99018,CID_9374,2020-01-07,5,4,14.96,8.64,6.97,12,24,Female,Suburban,Married,unknown,71000.0,No,0.0,January,True
TRID_28782,CID_14336,2020-03-26,17,5,19.68,11.12,4.38,10,22,Female,Suburban,Married,High School,18500.0,Yes,14.0,March,True
TRID_47934,CID_14336,2020-01-21,3,3,16.4,6.97,8.23,17,22,Female,Suburban,Married,High School,18500.0,Yes,14.0,January,False
TRID_20752,CID_6396,2020-01-05,9,2,7.92,4.96,5.74,10,57,Male,Urban,Married,Post-Graduate,58000.0,No,0.0,January,True
TRID_8936,CID_5289,2020-01-10,5,4,27.44,8.89,6.2,13,56,Male,Rural,Married,Graduate,9500.0,Yes,12.0,January,True
TRID_18578,CID_11396,2020-03-11,12,3,18.16,7.41,3.33,7,57,Female,Rural,Single,Graduate,7500.0,No,0.0,March,True
TRID_25266,CID_11396,2020-01-14,9,2,15.28,4.5,5.15,10,57,Female,Rural,Single,Graduate,7500.0,No,0.0,January,True
TRID_59785,CID_13639,2020-03-25,6,4,15.28,9.65,6.57,12,33,Male,Suburban,Married,High School,80500.0,Yes,13.0,March,False
TRID_90607,CID_13410,2020-02-02,3,2,8.96,5.73,6.66,14,77,Male,Suburban,Single,Graduate,51000.0,No,0.0,February,False
TRID_57853,CID_8925,2020-01-15,6,4,11.6,8.22,4.19,8,63,Female,Urban,Married,Graduate,24500.0,Yes,6.0,January,True
TRID_64799,CID_11301,2020-01-01,8,2,5.84,5.1,8.65,17,23,Male,Rural,Married,High School,10000.0,Yes,8.0,January,False
TRID_9676,CID_11966,2020-01-01,5,2,5.28,4.75,6.59,12,38,Female,Urban,Divorced,Post-Graduate,76000.0,Yes,37.0,January,True
TRID_41044,CID_8965,2020-01-15,4,3,11.36,7.28,7.23,14,36,Female,Urban,Married,Graduate,10000.0,No,0.0,January,True
TRID_89127,CID_12927,2020-03-16,9,4,13.6,9.71,4.89,10,61,Male,Suburban,Married,High School,52500.0,No,0.0,March,False
TRID_4940,CID_11277,2020-02-26,9,3,6.64,6.43,4.83,11,46,Female,Rural,Divorced,Graduate,41000.0,No,0.0,February,False
TRID_32404,CID_9500,2020-01-31,7,3,33.12,7.98,5.19,10,70,Female,Suburban,Married,High School,40000.0,No,0.0,January,True
TRID_18364,CID_7630,2020-02-23,9,4,8.56,8.55,4.97,11,18,Male,Urban,Single,High School,10000.0,No,0.0,February,False
TRID_53242,CID_6405,2020-03-27,8,3,9.44,6.24,4.67,11,44,Female,Suburban,Single,High School,15000.0,No,0.0,March,False
TRID_60935,CID_11055,2020-01-25,5,3,13.2,7.05,1.96,5,67,Female,Suburban,Married,unknown,40000.0,No,0.0,January,True
TRID_1405,CID_8043,2020-03-08,12,4,19.76,8.63,6.13,11,18,Male,Suburban,Divorced,Graduate,43500.0,No,0.0,March,True
TRID_41754,CID_5258,2020-02-17,4,4,15.76,9.45,2.86,6,36,Male,Suburban,Single,Graduate,55500.0,No,0.0,February,False
TRID_65788,CID_11595,2020-03-07,3,2,7.84,4.63,5.49,11,36,Male,Urban,Single,High School,68000.0,Yes,14.0,March,False
TRID_65304,CID_7795,2020-01-10,5,4,11.12,8.72,7.67,15,32,Female,Urban,Married,Post-Graduate,46500.0,Yes,10.0,January,True
TRID_53793,CID_7421,2020-01-23,7,4,10.0,9.52,7.77,14,48,Male,Urban,Single,High School,72500.0,No,0.0,January,False
TRID_69068,CID_9017,2020-01-14,5,5,11.84,11.27,8.09,16,75,Male,Rural,Married,High School,31000.0,No,0.0,January,False
TRID_60223,CID_14296,2020-02-06,4,2,12.88,5.42,6.57,14,75,Female,Suburban,Married,High School,74500.0,Yes,5.0,February,False
TRID_53201,CID_14940,2020-01-26,3,3,24.64,6.06,7.58,15,22,Male,Urban,Married,Graduate,53000.0,Yes,31.0,January,True
TRID_48752,CID_5908,2020-01-05,5,2,14.48,5.39,5.85,12,39,Female,Urban,Widowed,High School,40500.0,Yes,19.0,January,False
TRID_31604,CID_7018,2020-01-26,3,2,9.12,4.51,6.66,13,59,Male,Urban,Married,Post-Graduate,39500.0,No,0.0,January,True
TRID_60396,CID_8313,2020-02-10,7,3,9.2,7.35,4.57,9,40,Female,Rural,Widowed,Graduate,22000.0,Yes,8.0,February,False
TRID_15903,CID_10636,2020-01-02,4,2,15.36,5.38,5.21,11,67,Female,Suburban,Married,Graduate,11000.0,No,0.0,January,True
TRID_54091,CID_9823,2020-03-13,5,3,7.76,7.73,8.01,15,21,Female,Suburban,Married,Graduate,87500.0,Yes,48.0,March,True
TRID_80446,CID_7957,2020-03-09,5,4,15.68,8.53,10.86,19,27,Female,Suburban,Single,High School,69500.0,Yes,32.0,March,False
TRID_89217,CID_12465,2020-01-05,7,2,9.36,5.77,5.87,11,57,Male,Urban,Married,Post-Graduate,26500.0,Yes,16.0,January,True
TRID_89619,CID_13278,2020-03-04,6,3,11.76,6.02,6.33,12,71,Female,Suburban,Married,Graduate,11500.0,No,0.0,March,True
TRID_26195,CID_10579,2020-01-09,5,2,12.88,4.92,2.83,6,64,Male,Urban,Married,Post-Graduate,11500.0,No,0.0,January,True
TRID_96024,CID_6131,2020-01-24,7,1,16.72,2.86,8.75,17,32,Male,Suburban,Married,High School,71000.0,Yes,38.0,January,False
TRID_40245,CID_14044,2020-01-10,4,2,28.16,5.75,6.62,14,69,Male,Rural,Married,Graduate,55500.0,No,0.0,January,True
TRID_69001,CID_13205,2020-02-27,7,3,15.12,6.88,3.43,7,68,Female,Urban,Divorced,unknown,40000.0,Yes,13.0,February,False
TRID_44203,CID_12432,2020-03-24,8,4,12.0,9.62,5.13,9,73,Female,Suburban,Married,unknown,21500.0,No,0.0,March,True
TRID_92607,CID_8552,2020-02-02,10,4,32.64,9.37,7.75,14,52,Male,Rural,Married,High School,52500.0,No,0.0,February,True
TRID_4283,CID_11175,2020-02-07,3,3,7.36,7.31,7.97,17,44,Female,Suburban,Widowed,High School,45000.0,No,0.0,February,False
TRID_28475,CID_6068,2020-03-13,3,3,11.52,6.68,5.91,13,31,Female,Rural,Married,Graduate,76500.0,No,0.0,March,True
TRID_82952,CID_8183,2020-02-23,2,2,11.12,5.42,5.29,12,61,Male,Suburban,Single,Graduate,42000.0,No,0.0,February,False
TRID_66783,CID_11519,2020-02-26,4,3,11.52,6.95,8.32,15,23,Female,Suburban,Married,High School,80000.0,No,0.0,February,False
TRID_15050,CID_6776,2020-03-18,15,4,9.44,8.77,5.04,10,66,Male,Suburban,Widowed,High School,41000.0,Yes,10.0,March,True
TRID_56137,CID_13404,2020-03-30,8,2,8.56,4.05,4.43,10,63,Female,Rural,Married,Graduate,85000.0,Yes,34.0,March,True
TRID_47194,CID_12498,2020-02-19,3,3,7.6,6.92,7.2,15,20,Female,Urban,Married,High School,17500.0,No,0.0,February,False
TRID_17934,CID_6400,2020-01-03,4,2,10.96,4.15,6.93,15,68,Male,Rural,Civil partnered,Graduate,65000.0,Yes,10.0,January,True
TRID_89303,CID_11617,2020-02-04,9,3,19.28,7.16,5.79,11,48,Male,Rural,Married,unknown,49500.0,Yes,2.0,February,True
TRID_31828,CID_10248,2020-03-12,4,3,22.64,6.02,7.26,15,39,Male,Suburban,Married,High School,62500.0,No,0.0,March,False
TRID_50914,CID_10455,2020-02-10,6,2,6.0,4.14,8.29,16,75,Female,Suburban,Married,High School,76500.0,Yes,39.0,February,False
TRID_59376,CID_9133,2020-02-03,7,3,10.16,7.93,4.44,9,27,Female,Suburban,Divorced,Graduate,33500.0,Yes,3.0,February,False
TRID_14944,CID_6701,2020-03-01,7,2,11.28,4.8,5.03,11,33,Female,Urban,Widowed,Post-Graduate,67500.0,No,0.0,March,False
TRID_32605,CID_11680,2020-03-22,5,4,11.04,9.11,8.95,17,67,Male,Suburban,Single,High School,36500.0,Yes,4.0,March,False
TRID_21658,CID_8088,2020-01-08,4,2,6.08,5.44,3.36,8,42,Female,Rural,Widowed,Graduate,19500.0,No,0.0,January,False
TRID_56064,CID_14355,2020-01-19,5,3,20.72,7.5,5.41,11,31,Female,Suburban,Married,Graduate,47500.0,Yes,13.0,January,True
TRID_88153,CID_9051,2020-01-24,4,3,13.76,6.31,8.75,16,27,Female,Suburban,Married,Graduate,28000.0,Yes,11.0,January,True
TRID_12751,CID_11601,2020-01-28,4,4,10.32,8.02,3.33,7,58,Female,Urban,Civil partnered,High School,18500.0,Yes,17.0,January,False
TRID_91880,CID_7894,2020-01-03,3,3,16.24,6.23,6.41,11,54,Male,Urban,Married,Post-Graduate,11000.0,No,0.0,January,True
TRID_42259,CID_12139,2020-02-24,13,4,13.84,8.39,7.37,15,32,Male,Urban,Married,High School,36500.0,No,0.0,February,True
TRID_8885,CID_5938,2020-02-12,10,4,25.52,8.88,6.72,14,36,Male,Suburban,Single,unknown,17000.0,No,0.0,February,True
TRID_45465,CID_10448,2020-01-07,3,3,9.04,7.51,3.7,8,31,Female,Suburban,Widowed,Graduate,43500.0,Yes,4.0,January,False
TRID_52605,CID_11497,2020-03-31,3,3,6.8,6.1,6.56,13,66,Male,Suburban,Divorced,Post-Graduate,49000.0,Yes,13.0,March,True
TRID_23646,CID_12666,2020-02-01,8,2,5.6,5.29,6.6,12,61,Male,Suburban,Divorced,Graduate,21500.0,Yes,17.0,February,False
TRID_42536,CID_8689,2020-03-16,8,3,15.68,6.1,7.67,14,26,Female,Urban,Married,High School,51500.0,No,0.0,March,False
TRID_87638,CID_13553,2020-03-20,6,2,14.56,5.7,6.36,12,52,Male,Suburban,Widowed,High School,81500.0,No,0.0,March,False
TRID_15712,CID_5838,2020-02-16,4,2,19.52,5.31,7.51,15,58,Male,Urban,Married,High School,27500.0,No,0.0,February,False
TRID_39651,CID_14038,2020-01-13,3,3,11.36,6.93,6.85,14,42,Male,Suburban,Married,Graduate,71000.0,Yes,5.0,January,True
TRID_68077,CID_6234,2020-01-17,4,2,11.52,5.76,10.06,20,30,Male,Rural,Single,Graduate,20000.0,Yes,32.0,January,True
TRID_69306,CID_6234,2020-01-03,5,3,10.4,6.37,8.12,17,30,Male,Rural,Single,Graduate,20000.0,Yes,32.0,January,True
TRID_39100,CID_10067,2020-01-02,10,4,20.08,9.13,3.84,9,51,Male,Suburban,Single,High School,11000.0,Yes,29.0,January,True
TRID_80713,CID_11370,2020-01-30,3,3,11.12,6.49,4.76,10,20,Male,Rural,Divorced,Graduate,67000.0,Yes,3.0,January,True
TRID_73066,CID_11370,2020-02-02,5,2,6.8,5.59,3.27,8,20,Male,Rural,Divorced,Graduate,67000.0,Yes,3.0,February,False
TRID_16240,CID_12897,2020-03-04,10,3,22.24,7.68,5.69,11,67,Male,Suburban,Single,Graduate,71000.0,No,0.0,March,True
TRID_8093,CID_12932,2020-03-08,5,1,13.52,3.73,7.4,15,28,Female,Urban,Divorced,Graduate,84000.0,No,0.0,March,True
TRID_76756,CID_5302,2020-03-08,6,4,9.2,8.29,10.32,19,18,Female,Rural,Married,Graduate,37500.0,No,0.0,March,True
TRID_60807,CID_14295,2020-01-28,12,5,17.76,11.72,9.34,18,32,Female,Urban,Single,High School,27000.0,No,0.0,January,True
TRID_22856,CID_10158,2020-03-08,5,4,11.2,8.08,4.58,7,46,Female,Suburban,Single,Graduate,42000.0,No,0.0,March,True
TRID_21951,CID_11042,2020-01-12,7,3,16.16,6.88,8.66,16,63,Male,Suburban,Married,Graduate,77500.0,Yes,22.0,January,True
TRID_13104,CID_14298,2020-01-27,6,4,30.88,9.89,5.46,10,72,Male,Urban,Widowed,Graduate,32500.0,Yes,16.0,January,True
TRID_75059,CID_7640,2020-02-18,4,3,25.76,6.05,5.28,11,64,Female,Rural,Married,High School,12000.0,No,0.0,February,True
TRID_36005,CID_8522,2020-03-11,6,4,31.52,9.17,2.84,7,40,Female,Suburban,Widowed,Graduate,71500.0,No,0.0,March,True
TRID_64985,CID_5130,2020-03-16,5,4,12.56,9.24,8.3,18,45,Female,Urban,Married,Post-Graduate,58500.0,No,0.0,March,True
TRID_64704,CID_10530,2020-02-09,5,5,13.92,10.16,7.28,15,49,Female,Suburban,Married,Graduate,21500.0,Yes,7.0,February,True
TRID_54915,CID_14896,2020-02-15,8,3,7.44,7.13,3.57,8,49,Male,Urban,Single,Graduate,7000.0,No,0.0,February,False
TRID_90366,CID_13442,2020-02-03,3,3,10.08,8.0,2.1,6,59,Male,Suburban,Married,unknown,78500.0,No,0.0,February,True
TRID_63803,CID_14565,2020-03-13,15,3,26.8,6.31,2.7,8,53,Female,Urban,Married,Graduate,71500.0,Yes,10.0,March,True
TRID_11593,CID_8665,2020-01-02,5,3,14.32,7.28,4.02,8,61,Male,Suburban,Married,Graduate,8000.0,Yes,29.0,January,True
TRID_22999,CID_12340,2020-01-02,3,3,14.88,7.91,8.05,17,65,Female,Rural,Single,Post-Graduate,89500.0,No,0.0,January,True
TRID_39749,CID_9212,2020-03-16,6,4,12.48,9.91,6.65,14,23,Female,Suburban,Married,Graduate,84000.0,Yes,22.0,March,True
TRID_94245,CID_12041,2020-03-17,5,3,14.4,7.56,4.98,10,76,Male,Suburban,Divorced,Graduate,42500.0,No,0.0,March,True
TRID_84142,CID_5492,2020-02-09,6,4,11.76,9.21,5.79,11,67,Female,Rural,Divorced,Graduate,39000.0,Yes,19.0,February,False
TRID_63388,CID_6545,2020-02-10,8,4,30.64,8.17,8.12,16,34,Female,Rural,Single,Post-Graduate,27000.0,No,0.0,February,True
TRID_22165,CID_11133,2020-03-22,8,3,10.8,7.33,5.63,11,39,Male,Urban,Divorced,High School,59500.0,No,0.0,March,False
TRID_52092,CID_14309,2020-01-17,4,3,12.32,7.15,6.26,13,71,Male,Suburban,Single,Post-Graduate,15000.0,No,0.0,January,True
TRID_47071,CID_8106,2020-01-30,15,4,13.28,8.58,8.03,15,51,Female,Suburban,Married,High School,64000.0,Yes,22.0,January,True
TRID_84824,CID_11607,2020-02-19,6,3,25.6,6.84,6.31,14,71,Male,Rural,Single,Graduate,71000.0,No,0.0,February,True
TRID_50120,CID_14271,2020-02-13,7,3,6.32,6.24,6.23,13,70,Male,Urban,Single,Graduate,57500.0,No,0.0,February,False
TRID_74374,CID_5692,2020-03-21,8,5,19.84,10.88,5.41,11,21,Female,Urban,Married,Graduate,7500.0,No,0.0,March,True
TRID_91137,CID_6955,2020-03-04,12,3,12.72,6.39,7.12,14,42,Female,Suburban,Civil partnered,Graduate,33500.0,No,0.0,March,True
TRID_16320,CID_13940,2020-01-29,7,3,22.24,6.22,5.52,11,37,Male,Urban,Married,Post-Graduate,25500.0,Yes,14.0,January,True
TRID_95901,CID_6786,2020-02-08,5,2,8.32,4.62,7.74,15,53,Male,Suburban,Married,Post-Graduate,41500.0,Yes,9.0,February,True
TRID_94787,CID_8104,2020-02-05,5,4,13.28,8.38,9.15,18,35,Male,Rural,Civil partnered,Post-Graduate,46000.0,No,0.0,February,False
TRID_32492,CID_6656,2020-03-24,7,4,12.24,8.2,3.66,7,51,Female,Suburban,Married,Graduate,57500.0,Yes,35.0,March,True
TRID_35692,CID_5161,2020-03-28,6,3,10.8,6.21,5.14,11,57,Female,Suburban,Married,Graduate,41500.0,Yes,12.0,March,True
TRID_49979,CID_8503,2020-02-27,3,2,6.8,4.09,2.1,5,64,Female,Rural,Divorced,Graduate,84500.0,Yes,26.0,February,False
TRID_65053,CID_8229,2020-03-07,7,2,9.44,5.87,6.34,12,41,Female,Urban,Single,Graduate,85500.0,Yes,17.0,March,True
TRID_73545,CID_13884,2020-02-13,2,2,7.84,5.98,4.78,11,22,Male,Urban,Married,Graduate,26000.0,Yes,25.0,February,True
TRID_34573,CID_13150,2020-01-04,4,3,15.6,7.78,7.86,15,28,Female,Suburban,Civil partnered,High School,11000.0,Yes,5.0,January,False
TRID_62595,CID_8221,2020-03-19,8,6,41.04,12.76,6.01,13,52,Female,Urban,Divorced,Graduate,75500.0,No,0.0,March,True
TRID_9227,CID_11573,2020-02-27,4,4,16.64,9.59,4.89,10,69,Female,Urban,Divorced,Graduate,27500.0,No,0.0,February,False
TRID_53102,CID_12872,2020-01-02,9,4,12.08,8.84,7.19,14,69,Female,Suburban,Widowed,High School,85000.0,Yes,9.0,January,False
TRID_96247,CID_11509,2020-02-28,3,3,7.04,6.26,4.8,10,53,Female,Urban,Widowed,Graduate,21000.0,No,0.0,February,False
TRID_81095,CID_13199,2020-02-03,6,4,12.72,8.64,4.45,8,61,Female,Suburban,Married,Graduate,47000.0,No,0.0,February,True
TRID_21417,CID_12748,2020-03-25,7,2,19.2,5.96,4.45,9,27,Male,Suburban,Married,Post-Graduate,32500.0,Yes,14.0,March,True
TRID_26223,CID_12038,2020-01-29,16,4,11.28,9.65,2.65,6,54,Female,Suburban,Married,unknown,18500.0,Yes,7.0,January,True
TRID_34310,CID_13151,2020-03-19,2,2,9.44,5.98,9.67,18,18,Female,Rural,Married,Graduate,19000.0,Yes,21.0,March,True
TRID_51102,CID_10198,2020-02-05,2,1,17.84,2.9,1.94,4,56,Male,Suburban,Married,High School,16500.0,Yes,21.0,February,False
TRID_45571,CID_10198,2020-01-06,4,3,12.72,7.03,5.5,11,56,Male,Suburban,Married,High School,16500.0,Yes,21.0,January,False
TRID_9048,CID_6128,2020-01-20,15,3,19.04,6.69,7.37,15,51,Male,Suburban,Divorced,unknown,33500.0,Yes,59.0,January,True
TRID_13865,CID_7128,2020-02-22,3,2,25.84,5.85,6.59,14,61,Male,Urban,Single,Graduate,20500.0,Yes,37.0,February,True
TRID_2593,CID_6217,2020-02-07,8,3,25.76,6.4,6.44,13,56,Female,Urban,Divorced,Graduate,47000.0,Yes,22.0,February,True
TRID_57928,CID_14793,2020-03-16,4,1,4.56,3.54,6.66,13,45,Female,Suburban,Single,Graduate,9000.0,Yes,46.0,March,True
