Customer ID,Age,Gender,Region,Marital Status,Education,Household Income,Loyalty Card,Loyalty Points
CID_11024,24,Male,Suburban,Married,High School,11500.0,0,NA
CID_11499,25,Male,Suburban,Married,Graduate,68500.0,0,NA
CID_11957,65,Female,Suburban,Single,Graduate,18500.0,1,14
CID_5830,37,Male,Suburban,Divorced,High School,85000.0,1,24
CID_5492,67,Female,Rural,Divorced,Graduate,39000.0,1,19
CID_5654,37,Male,Rural,Married,Graduate,19000.0,1,10
CID_14416,54,Male,Suburban,Single,Graduate,51500.0,1,7
CID_12925,53,Female,Rural,Divorced,Graduate,82000.0,1,19
CID_12975,63,Male,Rural,Married,Post-Graduate,31500.0,1,8
CID_5356,18,Female,Suburban,Married,High School,63000.0,1,11
CID_11509,53,Female,Urban,Widowed,Graduate,21000.0,0,NA
CID_13566,76,Male,Suburban,Married,Post-Graduate,66000.0,0,NA
CID_11002,76,Female,Rural,Single,High School,24500.0,0,NA
CID_14438,26,Female,Suburban,Married,Graduate,52500.0,0,NA
CID_9423,67,Male,Rural,Married,Post-Graduate,55000.0,0,NA
CID_11558,24,Female,Rural,Married,Post-Graduate,21000.0,0,NA
CID_9216,40,Female,Suburban,Married,NA,36500.0,0,NA
CID_12423,35,Female,Rural,Single,Graduate,89500.0,1,26
CID_8444,59,Female,Rural,Married,Graduate,26000.0,0,NA
CID_6679,45,Male,Suburban,Single,Post-Graduate,69000.0,1,29
CID_6329,67,Female,Suburban,Single,Graduate,86000.0,1,19
CID_6550,19,Male,Rural,Single,Graduate,18500.0,1,13
CID_7944,54,Female,Suburban,Single,Post-Graduate,81000.0,1,33
CID_10054,61,Male,Urban,Married,NA,22500.0,0,NA
CID_13981,23,Male,Rural,Civil partnered,High School,20000.0,0,NA
CID_13641,59,Female,Rural,Divorced,Graduate,39000.0,0,NA
CID_14501,18,Male,Suburban,Married,Graduate,38000.0,0,NA
CID_13132,36,Female,Urban,Divorced,Graduate,43500.0,0,NA
CID_6367,76,Male,Urban,Married,High School,60500.0,0,NA
CID_8435,65,Male,Suburban,Civil partnered,High School,60000.0,1,27
CID_8363,24,Male,Rural,Married,Graduate,55000.0,0,NA
CID_7672,41,Male,Suburban,Widowed,Graduate,46500.0,0,NA
CID_5787,18,Female,Urban,Married,High School,35000.0,0,NA
CID_6794,68,Female,Urban,Civil partnered,Graduate,59000.0,1,32
CID_6782,63,Male,Urban,Married,Post-Graduate,68500.0,0,NA
CID_12282,70,Male,Urban,Married,High School,17500.0,0,NA
CID_5172,51,Male,Suburban,Single,High School,16000.0,0,NA
CID_14518,21,Female,Suburban,Divorced,Graduate,54000.0,0,NA
CID_8385,63,Female,Suburban,Divorced,High School,47500.0,1,30
CID_10436,25,Female,Rural,Single,Graduate,80000.0,1,23
CID_11835,18,Female,Urban,Married,Graduate,7500.0,0,NA
CID_11497,66,Male,Suburban,Divorced,Post-Graduate,49000.0,1,13
CID_14185,58,Male,Urban,Single,Post-Graduate,35000.0,1,41
CID_10621,63,Female,Rural,Single,Graduate,56000.0,1,26
CID_9945,66,Male,Urban,Single,Graduate,41000.0,1,19
CID_6134,35,Male,Urban,Widowed,High School,34500.0,0,NA
CID_6630,36,Male,Suburban,Single,Graduate,32000.0,0,NA
CID_10084,43,Male,Suburban,Divorced,Post-Graduate,19000.0,1,28
CID_6463,74,Female,Rural,Married,High School,89500.0,1,13
CID_8280,63,Female,Suburban,Civil partnered,Post-Graduate,53000.0,0,NA
CID_12238,22,Male,Suburban,Civil partnered,Post-Graduate,36000.0,0,NA
CID_9865,72,Female,Urban,Married,Graduate,77000.0,0,NA
CID_11650,65,Male,Urban,Widowed,Graduate,69500.0,0,NA
CID_11838,31,Female,Suburban,Divorced,Graduate,37000.0,0,NA
CID_7850,23,Male,Rural,Married,Graduate,87500.0,0,NA
CID_11215,68,Male,Rural,Married,Graduate,52500.0,1,2
CID_10012,57,Female,Suburban,Single,Post-Graduate,50000.0,1,31
CID_8236,47,Female,Rural,Divorced,Graduate,89000.0,0,NA
CID_14276,53,Male,Suburban,Divorced,Graduate,48500.0,0,NA
CID_6670,23,Male,Rural,Widowed,Graduate,50000.0,0,NA
CID_6455,20,Male,Rural,Single,Post-Graduate,34000.0,1,6
CID_11704,67,Male,Urban,Widowed,Post-Graduate,72500.0,1,4
CID_6220,21,Female,Suburban,Divorced,High School,66000.0,1,28
CID_8742,57,Female,Urban,Married,High School,24000.0,1,13
CID_12627,47,Male,Suburban,Single,Graduate,60500.0,1,0
CID_12932,28,Female,Urban,Divorced,Graduate,84000.0,0,NA
CID_7199,29,Male,Urban,Married,High School,67500.0,0,NA
CID_12561,55,Male,Suburban,Single,Graduate,12000.0,0,NA
CID_11028,65,Male,Suburban,Married,Graduate,60500.0,1,55
CID_5908,39,Female,Urban,Widowed,High School,40500.0,1,19
CID_8370,45,Male,Rural,Married,NA,53500.0,1,35
CID_13330,18,Male,Suburban,Married,NA,40000.0,0,NA
CID_14587,52,Female,Rural,Divorced,Graduate,79000.0,0,NA
CID_9873,63,Male,Suburban,Married,NA,6000.0,1,29
CID_5107,48,Female,Suburban,Civil partnered,Graduate,59500.0,1,6
CID_12437,37,Female,Rural,Married,Graduate,85500.0,0,NA
CID_8436,38,Female,Urban,Single,Post-Graduate,41500.0,1,10
CID_9995,56,Male,Suburban,Single,Graduate,86500.0,0,NA
CID_9648,40,Female,Rural,Widowed,Graduate,21500.0,0,NA
CID_7493,24,Female,Urban,Married,Graduate,6000.0,0,NA
CID_10321,66,Female,Rural,Single,High School,35000.0,1,9
CID_5593,45,Female,Suburban,Widowed,Graduate,8000.0,1,7
CID_5368,67,Female,Suburban,Widowed,Graduate,11000.0,1,38
CID_8665,61,Male,Suburban,Married,Graduate,8000.0,1,29
CID_12897,67,Male,Suburban,Single,Graduate,71000.0,0,NA
CID_11356,68,Female,Suburban,Divorced,High School,32000.0,0,NA
CID_11727,62,Female,Rural,Married,High School,15500.0,0,NA
CID_7811,65,Male,Urban,Divorced,Graduate,82500.0,1,25
CID_8623,33,Male,Rural,Married,Graduate,89500.0,0,NA
CID_12776,42,Female,Urban,Married,Graduate,9000.0,0,NA
CID_12634,69,Female,Rural,Single,Graduate,22500.0,1,29
CID_12487,44,Female,Urban,Married,Post-Graduate,78500.0,1,9
CID_8622,66,Male,Rural,Married,Graduate,69500.0,1,12
CID_5571,24,Female,Urban,Married,Graduate,13500.0,0,NA
CID_11697,44,Female,Urban,Married,Graduate,31500.0,1,32
CID_6690,45,Female,Suburban,Married,Graduate,38500.0,0,NA
CID_10993,46,Female,Urban,Divorced,Graduate,80500.0,1,22
CID_8689,26,Female,Urban,Married,High School,51500.0,0,NA
CID_7291,27,Female,Urban,Married,NA,48000.0,0,NA
CID_14195,41,Male,Suburban,Married,High School,50500.0,1,6
CID_6950,72,Male,Suburban,Married,Graduate,27000.0,1,20
CID_7166,42,Female,Suburban,Married,High School,53000.0,0,NA
CID_7156,76,Male,Suburban,Divorced,Graduate,56000.0,1,10
CID_12530,39,Male,Urban,Married,Graduate,83500.0,1,18
CID_14135,31,Female,Urban,Married,NA,16000.0,0,NA
CID_10206,25,Female,Suburban,Civil partnered,High School,76500.0,0,NA
CID_11089,36,Male,Urban,Widowed,Graduate,57000.0,0,NA
CID_10955,74,Male,Suburban,Married,Graduate,22000.0,0,NA
CID_7479,75,Male,Rural,Married,High School,47500.0,1,35
CID_8099,64,Female,Suburban,Single,High School,58000.0,0,NA
CID_14854,39,Female,Rural,Single,Graduate,8000.0,1,1
CID_5046,71,Female,Suburban,Married,Post-Graduate,71000.0,0,NA
CID_8662,43,Female,Suburban,Divorced,Post-Graduate,26000.0,1,51
CID_8872,45,Female,Suburban,Widowed,Graduate,83500.0,1,33
CID_9856,74,Female,Suburban,Married,High School,57500.0,0,NA
CID_14412,58,Female,Suburban,Married,Graduate,67500.0,1,30
CID_5293,25,Male,Urban,Single,High School,45000.0,0,NA
CID_6734,49,Male,Rural,Married,High School,36000.0,0,NA
CID_10055,40,Male,Suburban,Single,Graduate,43000.0,0,NA
CID_6616,72,Female,Urban,Divorced,Graduate,27000.0,0,NA
CID_5481,68,Male,Rural,Widowed,Graduate,52000.0,0,NA
CID_7430,75,Female,Urban,Married,Post-Graduate,70000.0,0,NA
CID_12059,36,Female,Rural,Married,Post-Graduate,59500.0,0,NA
CID_7734,37,Male,Suburban,Married,Graduate,6000.0,0,NA
CID_5013,54,Male,Rural,Single,High School,31500.0,1,40
CID_6518,74,Female,Suburban,Married,Graduate,6000.0,1,3
CID_11659,20,Male,Rural,Married,High School,16500.0,1,7
CID_11680,67,Male,Suburban,Single,High School,36500.0,1,4
CID_10656,36,Male,Rural,Married,Graduate,89500.0,0,NA
CID_9652,29,Female,Suburban,Divorced,Graduate,55500.0,0,NA
CID_8375,67,Male,Suburban,Divorced,High School,41000.0,0,NA
CID_13116,52,Male,Rural,Divorced,Graduate,42500.0,1,18
CID_12348,47,Female,Suburban,Divorced,Post-Graduate,26000.0,0,NA
CID_7164,59,Female,Suburban,Widowed,Graduate,44500.0,1,3
CID_12253,29,Male,Urban,Single,Graduate,87500.0,0,NA
CID_12424,21,Male,Rural,Married,High School,41500.0,0,NA
CID_8675,33,Male,Urban,Single,Graduate,18500.0,1,17
CID_14408,30,Female,Suburban,Divorced,Graduate,6000.0,0,NA
CID_8861,23,Female,Suburban,Married,Graduate,72000.0,1,7
CID_12478,43,Female,Rural,Married,High School,85000.0,0,NA
CID_5719,73,Female,Rural,Married,Post-Graduate,55000.0,0,NA
CID_6731,77,Male,Rural,Widowed,NA,51000.0,0,NA
CID_8664,59,Male,Urban,Divorced,Graduate,20500.0,0,NA
CID_12988,75,Male,Urban,Single,Post-Graduate,63000.0,0,NA
CID_14479,28,Female,Rural,Divorced,Post-Graduate,21000.0,1,12
CID_13329,41,Male,Rural,Civil partnered,Post-Graduate,41500.0,0,NA
CID_5136,52,Male,Urban,Married,Graduate,27500.0,0,NA
CID_8186,74,Female,Suburban,Married,Graduate,8000.0,1,21
CID_10098,26,Female,Urban,Married,Graduate,47500.0,1,26
CID_9069,61,Male,Rural,Single,Graduate,53000.0,0,NA
CID_5427,70,Male,Rural,Divorced,High School,37500.0,0,NA
CID_9159,71,Female,Urban,Married,Graduate,69500.0,1,7
CID_9554,29,Male,Rural,Civil partnered,High School,47500.0,0,NA
CID_12142,47,Male,Suburban,Married,Graduate,88000.0,0,NA
CID_9575,19,Male,Urban,Single,High School,58500.0,0,NA
CID_6287,37,Female,Suburban,Divorced,Post-Graduate,37000.0,1,9
CID_10836,73,Female,Suburban,Married,NA,7000.0,0,NA
CID_14008,71,Female,Suburban,Married,NA,80500.0,1,20
CID_5955,49,Male,Suburban,Married,Graduate,28500.0,1,14
CID_11803,41,Male,Suburban,Divorced,Post-Graduate,71500.0,1,27
CID_12727,41,Male,Suburban,Divorced,Graduate,72500.0,0,NA
CID_7725,57,Male,Suburban,Widowed,High School,89500.0,1,20
CID_8554,21,Female,Suburban,Married,High School,23000.0,1,63
CID_10548,24,Female,Suburban,Single,Graduate,72500.0,0,NA
CID_9632,60,Female,Suburban,Divorced,Graduate,88500.0,0,NA
CID_5989,22,Male,Rural,Married,Post-Graduate,78000.0,0,NA
CID_6348,43,Male,Rural,Civil partnered,High School,51000.0,0,NA
CID_14107,76,Male,Urban,Married,Graduate,42000.0,1,13
CID_7213,37,Male,Urban,Married,NA,6500.0,1,13
CID_8663,57,Female,Urban,Single,NA,84500.0,0,NA
CID_14516,43,Male,Rural,Widowed,Graduate,28000.0,1,25
CID_5809,61,Female,Suburban,Married,High School,51000.0,0,NA
CID_10294,76,Female,Rural,Married,High School,65500.0,0,NA
CID_10959,66,Male,Suburban,Married,Graduate,21000.0,1,32
CID_7185,27,Female,Suburban,Married,Graduate,17500.0,0,NA
CID_11955,29,Female,Rural,Divorced,Graduate,49500.0,0,NA
CID_6171,28,Female,Suburban,Divorced,NA,54500.0,1,12
CID_5019,42,Female,Suburban,Married,Graduate,74500.0,0,NA
CID_9786,32,Male,Suburban,Widowed,Graduate,17000.0,0,NA
CID_12674,25,Female,Suburban,Single,High School,58000.0,0,NA
CID_8814,73,Female,Suburban,Married,Graduate,72000.0,0,NA
CID_9594,46,Female,Suburban,Divorced,High School,32500.0,1,28
CID_13067,42,Male,Suburban,Widowed,Graduate,21500.0,1,23
CID_11519,23,Female,Suburban,Married,High School,80000.0,0,NA
CID_8910,28,Male,Rural,Divorced,Graduate,50000.0,0,NA
CID_11246,63,Female,Rural,Married,Graduate,28500.0,1,17
CID_7467,34,Female,Urban,Married,Graduate,15500.0,1,17
CID_10115,27,Male,Urban,Married,High School,64500.0,1,0
CID_12233,47,Male,Suburban,Married,Graduate,32500.0,1,20
CID_10729,53,Female,Urban,Married,High School,54000.0,1,30
CID_13236,52,Female,Suburban,Married,Graduate,79500.0,0,NA
CID_13316,76,Female,Urban,Married,Post-Graduate,12500.0,0,NA
CID_10564,31,Male,Suburban,Married,Graduate,56500.0,1,0
CID_7259,46,Female,Urban,Married,Graduate,33000.0,1,4
CID_7415,52,Male,Rural,Divorced,Graduate,29000.0,0,NA
CID_13199,61,Female,Suburban,Married,Graduate,47000.0,0,NA
CID_13226,50,Male,Suburban,Single,Graduate,31000.0,0,NA
CID_14730,44,Male,Rural,Married,High School,11500.0,0,NA
CID_14326,60,Male,Rural,Divorced,Post-Graduate,86500.0,0,NA
CID_6385,44,Female,Suburban,Married,Graduate,42000.0,0,NA
CID_9196,23,Male,Suburban,Civil partnered,Graduate,85500.0,1,18
CID_5745,51,Male,Rural,Widowed,Graduate,6500.0,1,6
CID_10992,53,Male,Urban,Married,High School,37000.0,1,2
CID_7701,24,Female,Suburban,Single,Post-Graduate,60000.0,0,NA
CID_14065,54,Male,Urban,Married,Graduate,19000.0,0,NA
CID_10195,64,Female,Rural,Married,Graduate,20500.0,1,3
CID_13161,66,Female,Rural,Divorced,Graduate,83500.0,0,NA
CID_14536,64,Male,Rural,Divorced,Graduate,65000.0,0,NA
CID_7188,76,Female,Rural,Married,Post-Graduate,66000.0,0,NA
CID_8346,51,Male,Suburban,Married,Graduate,69500.0,0,NA
CID_6396,57,Male,Urban,Married,Post-Graduate,58000.0,0,NA
CID_11314,22,Male,Suburban,Married,Post-Graduate,18000.0,0,NA
CID_7181,64,Female,Suburban,Divorced,Graduate,39500.0,0,NA
CID_8014,41,Male,Suburban,Divorced,Post-Graduate,88000.0,0,NA
CID_14247,23,Female,Suburban,Married,NA,88500.0,1,0
CID_8893,71,Male,Suburban,Married,Post-Graduate,68000.0,1,19
CID_8149,38,Male,Suburban,Divorced,High School,12000.0,0,NA
CID_6148,18,Female,Rural,Single,Graduate,78000.0,1,5
CID_10472,71,Male,Suburban,Married,Post-Graduate,27000.0,1,11
CID_10006,32,Female,Suburban,Single,Graduate,38000.0,0,NA
CID_5189,19,Male,Suburban,Married,NA,58000.0,0,NA
CID_9779,64,Male,Urban,Married,NA,20000.0,1,28
CID_7624,25,Male,Urban,Single,NA,15500.0,0,NA
CID_12836,20,Female,Rural,Divorced,High School,73500.0,1,50
CID_9297,44,Male,Rural,Married,Graduate,58500.0,0,NA
CID_6464,71,Female,Urban,Civil partnered,NA,65500.0,1,17
CID_12718,35,Female,Suburban,Civil partnered,High School,71500.0,1,6
CID_12098,33,Male,Rural,Married,High School,10000.0,1,21
CID_14017,58,Male,Suburban,Divorced,High School,84500.0,0,NA
CID_10526,36,Female,Rural,Divorced,High School,12500.0,1,11
CID_11258,52,Male,Urban,Married,Graduate,8500.0,0,NA
CID_5281,51,Male,Suburban,Single,Graduate,53500.0,1,59
CID_12025,21,Male,Rural,Married,Post-Graduate,20500.0,0,NA
CID_10398,60,Female,Rural,Divorced,Graduate,75500.0,1,15
CID_7014,45,Female,Urban,Married,Graduate,10500.0,0,NA
CID_10248,39,Male,Suburban,Married,High School,62500.0,0,NA
CID_13205,68,Female,Urban,Divorced,NA,40000.0,1,13
CID_14110,25,Female,Suburban,Married,Graduate,42000.0,0,NA
CID_11241,22,Female,Urban,Widowed,Graduate,14000.0,0,NA
CID_7513,41,Male,Rural,Single,Graduate,40500.0,0,NA
CID_13576,19,Female,Suburban,Divorced,High School,42000.0,1,23
CID_9888,38,Male,Suburban,Divorced,Graduate,45000.0,0,NA
CID_13037,21,Female,Suburban,Single,High School,13500.0,1,21
CID_12725,74,Male,Suburban,Civil partnered,High School,55500.0,0,NA
CID_12367,24,Male,Suburban,Married,Graduate,86000.0,1,6
CID_12958,59,Female,Urban,Married,Graduate,30500.0,0,NA
CID_14102,29,Female,Suburban,Married,Graduate,36000.0,1,36
CID_10616,26,Female,Urban,Married,NA,35500.0,0,NA
CID_13190,37,Male,Rural,Civil partnered,Graduate,70000.0,1,16
CID_11821,19,Male,Urban,Married,High School,34000.0,0,NA
CID_10001,48,Male,Urban,Married,Graduate,33000.0,0,NA
CID_14444,35,Female,Suburban,Single,High School,61000.0,1,36
CID_7958,56,Female,Suburban,Single,Post-Graduate,19000.0,0,NA
CID_12950,30,Female,Suburban,Married,NA,30000.0,0,NA
CID_12286,68,Male,Urban,Married,Graduate,52000.0,1,42
CID_5795,58,Male,Urban,Married,High School,42000.0,1,14
CID_8406,24,Female,Urban,Single,Graduate,31500.0,0,NA
CID_11554,51,Male,Rural,Married,Graduate,6500.0,0,NA
CID_6255,69,Female,Suburban,Single,Graduate,77000.0,0,NA
CID_11656,62,Male,Rural,Single,High School,14500.0,1,18
CID_11654,38,Female,Urban,Widowed,Post-Graduate,30000.0,0,NA
CID_14445,77,Male,Urban,Divorced,High School,22500.0,0,NA
CID_12041,76,Male,Suburban,Divorced,Graduate,42500.0,0,NA
CID_14830,50,Female,Suburban,Single,High School,72000.0,0,NA
CID_14473,42,Male,Urban,Single,Graduate,42500.0,0,NA
CID_12542,57,Female,Suburban,Widowed,Graduate,60000.0,0,NA
CID_14810,24,Male,Suburban,Divorced,High School,9500.0,1,28
CID_6326,59,Male,Urban,Civil partnered,High School,5500.0,0,NA
CID_12312,40,Female,Urban,Married,High School,73500.0,0,NA
CID_13172,72,Female,Suburban,Married,Graduate,40500.0,1,8
CID_13696,45,Female,Urban,Married,Post-Graduate,39500.0,1,27
CID_13111,49,Male,Rural,Married,High School,88000.0,0,NA
CID_6717,57,Female,Suburban,Divorced,Post-Graduate,22500.0,1,19
CID_7580,27,Male,Rural,Married,Post-Graduate,86500.0,0,NA
CID_13101,23,Female,Rural,Married,Graduate,84000.0,1,9
CID_12949,66,Male,Urban,Single,Graduate,42000.0,0,NA
CID_9721,54,Female,Rural,Married,Post-Graduate,33500.0,0,NA
CID_7515,41,Male,Rural,Single,NA,37500.0,0,NA
CID_10021,55,Female,Suburban,Married,Graduate,30500.0,1,2
CID_14819,18,Male,Urban,Married,NA,64000.0,0,NA
CID_12217,41,Male,Suburban,Divorced,Graduate,45500.0,0,NA
CID_14656,58,Male,Rural,Married,High School,22500.0,0,NA
CID_11573,69,Female,Urban,Divorced,Graduate,27500.0,0,NA
CID_14800,41,Male,Urban,Married,Graduate,8000.0,1,33
CID_6582,43,Female,Suburban,Single,NA,40500.0,0,NA
CID_5736,55,Female,Urban,Widowed,Graduate,18500.0,0,NA
CID_8653,72,Female,Suburban,Single,High School,34000.0,1,25
CID_13578,42,Female,Suburban,Married,NA,63500.0,0,NA
CID_13724,26,Male,Urban,Married,High School,25000.0,1,17
CID_8456,50,Female,Suburban,Divorced,NA,49000.0,1,41
CID_8016,74,Male,Rural,Divorced,Graduate,44500.0,1,2
CID_13652,69,Female,Rural,Married,Graduate,37500.0,1,14
CID_14096,18,Female,Suburban,Single,Graduate,20000.0,1,9
CID_11603,45,Female,Suburban,Married,Graduate,32500.0,1,15
CID_5534,63,Female,Rural,Married,High School,42500.0,1,40
CID_12951,26,Male,Urban,Married,High School,46500.0,0,NA
CID_6598,69,Male,Suburban,Single,High School,85500.0,0,NA
CID_9832,22,Male,Rural,Divorced,Graduate,69500.0,1,8
CID_14372,38,Male,Rural,Single,High School,44000.0,0,NA
CID_5440,61,Male,Suburban,Married,Post-Graduate,10000.0,1,10
CID_11046,76,Male,Suburban,Divorced,Graduate,82500.0,0,NA
CID_10383,48,Female,Urban,Single,Graduate,60000.0,1,7
CID_6899,62,Female,Urban,Married,High School,80500.0,1,11
CID_13814,57,Male,Suburban,Married,High School,71000.0,1,5
CID_11214,25,Male,Suburban,Divorced,NA,25500.0,0,NA
CID_6477,54,Female,Suburban,Married,Graduate,78500.0,0,NA
CID_11193,45,Female,Urban,Married,Graduate,14500.0,1,1
CID_13515,62,Male,Urban,Married,Post-Graduate,12500.0,1,25
CID_5684,58,Female,Suburban,Married,Graduate,63500.0,1,1
CID_8632,75,Female,Urban,Single,High School,42000.0,1,18
CID_10033,62,Female,Urban,Married,Graduate,47500.0,1,15
CID_7921,45,Female,Suburban,Married,NA,44500.0,0,NA
CID_6044,63,Male,Rural,Married,Graduate,9500.0,1,11
CID_5207,36,Male,Suburban,Married,High School,17000.0,0,NA
CID_14896,49,Male,Urban,Single,Graduate,7000.0,0,NA
CID_13680,53,Male,Suburban,Single,Graduate,29500.0,1,37
CID_14749,33,Male,Suburban,Married,High School,65500.0,1,15
CID_5569,30,Female,Rural,Married,Graduate,78500.0,0,NA
CID_12223,44,Male,Suburban,Single,Post-Graduate,81500.0,0,NA
CID_5924,18,Male,Suburban,Divorced,High School,75500.0,0,NA
CID_6863,48,Female,Rural,Single,Graduate,19000.0,1,1
CID_9134,74,Male,Suburban,Single,NA,44000.0,1,23
CID_12429,75,Male,Urban,Single,High School,68500.0,0,NA
CID_10752,55,Female,Rural,Widowed,Graduate,86500.0,1,2
CID_9530,63,Female,Urban,Married,High School,65500.0,1,19
CID_9110,40,Female,Urban,Divorced,Graduate,59500.0,0,NA
CID_10567,56,Male,Suburban,Married,Post-Graduate,87000.0,0,NA
CID_14162,60,Female,Suburban,Divorced,Graduate,39500.0,1,10
CID_5145,58,Female,Urban,Divorced,High School,13000.0,0,NA
CID_12537,64,Female,Suburban,Married,Graduate,19000.0,0,NA
CID_5772,43,Female,Suburban,Divorced,NA,49000.0,1,7
CID_11197,72,Male,Suburban,Married,Post-Graduate,9500.0,1,18
CID_6744,59,Male,Rural,Married,Graduate,38500.0,1,15
CID_8367,62,Female,Urban,Single,High School,75000.0,0,NA
CID_13075,61,Female,Suburban,Widowed,Post-Graduate,30000.0,0,NA
CID_12981,64,Male,Rural,Single,Post-Graduate,30500.0,0,NA
CID_12498,20,Female,Urban,Married,High School,17500.0,0,NA
CID_5055,27,Female,Suburban,Married,Graduate,83500.0,0,NA
CID_5971,67,Male,Rural,Married,Graduate,44000.0,1,20
CID_8576,22,Female,Urban,Married,Graduate,36500.0,1,36
CID_13984,28,Female,Suburban,Divorced,Graduate,88500.0,0,NA
CID_13693,31,Female,Urban,Divorced,Graduate,14500.0,1,18
CID_7267,54,Female,Urban,Married,Graduate,67500.0,0,NA
CID_13428,28,Male,Suburban,Divorced,Graduate,50000.0,0,NA
CID_14796,28,Male,Suburban,Widowed,Post-Graduate,52000.0,0,NA
CID_13047,31,Male,Urban,Married,Graduate,84500.0,1,8
CID_5620,71,Male,Rural,Widowed,Graduate,44500.0,1,26
CID_11868,23,Female,Urban,Married,High School,11000.0,0,NA
CID_10870,73,Female,Urban,Civil partnered,Post-Graduate,75500.0,0,NA
CID_9136,28,Female,Suburban,Single,High School,13500.0,0,NA
CID_8954,26,Male,Rural,Married,High School,65000.0,1,13
CID_12573,57,Male,Urban,Married,Post-Graduate,49500.0,1,2
CID_14450,29,Female,Urban,Divorced,Graduate,68500.0,0,NA
CID_12268,69,Female,Suburban,Married,Post-Graduate,40000.0,0,NA
CID_13901,34,Female,Suburban,Married,Graduate,36000.0,0,NA
CID_14831,73,Male,Suburban,Single,Post-Graduate,43500.0,0,NA
CID_11172,41,Female,Suburban,Married,Graduate,16000.0,1,7
CID_5947,39,Female,Suburban,Widowed,Graduate,21000.0,1,18
CID_10825,29,Male,Suburban,Widowed,Graduate,52000.0,1,2
CID_6358,30,Female,Rural,Single,High School,8500.0,0,NA
CID_6789,45,Female,Urban,Divorced,High School,86500.0,1,17
CID_11092,63,Female,Suburban,Divorced,Graduate,8000.0,0,NA
CID_7633,48,Male,Urban,Married,High School,70000.0,1,1
CID_12228,62,Female,Suburban,Married,Graduate,76000.0,0,NA
CID_9877,57,Male,Suburban,Divorced,NA,29500.0,0,NA
CID_10257,18,Female,Rural,Married,High School,41500.0,0,NA
CID_9170,57,Male,Suburban,Married,Graduate,20000.0,1,14
CID_9438,59,Male,Rural,Divorced,High School,80500.0,1,29
CID_9143,32,Male,Rural,Divorced,Post-Graduate,88500.0,0,NA
CID_12099,22,Male,Suburban,Married,Graduate,8500.0,1,0
CID_5589,18,Female,Urban,Single,High School,15500.0,0,NA
CID_13314,19,Female,Suburban,Single,Post-Graduate,11000.0,1,19
CID_13194,74,Male,Urban,Married,Graduate,64000.0,1,14
CID_7531,20,Male,Urban,Single,Post-Graduate,40500.0,1,7
CID_9314,48,Male,Suburban,Single,Post-Graduate,36500.0,0,NA
CID_7118,61,Female,Rural,Divorced,High School,71000.0,1,6
CID_12119,72,Female,Urban,Married,Graduate,62500.0,0,NA
CID_5109,33,Female,Suburban,Married,Graduate,65500.0,1,36
CID_10276,44,Male,Suburban,Divorced,Graduate,17500.0,1,8
CID_13305,32,Female,Rural,Single,High School,47500.0,0,NA
CID_7060,24,Male,Suburban,Married,High School,21500.0,1,4
CID_10468,49,Male,Suburban,Divorced,Graduate,74500.0,0,NA
CID_5857,28,Female,Urban,Divorced,High School,23000.0,1,27
CID_8857,45,Female,Suburban,Civil partnered,High School,20500.0,0,NA
CID_8263,25,Female,Urban,Single,High School,66500.0,0,NA
CID_10659,46,Female,Rural,Civil partnered,Post-Graduate,61500.0,1,5
CID_5420,59,Female,Suburban,Divorced,Graduate,13000.0,0,NA
CID_10631,34,Male,Rural,Widowed,High School,83500.0,0,NA
CID_9670,74,Female,Rural,Married,Graduate,14000.0,0,NA
CID_8057,75,Male,Rural,Married,High School,42000.0,1,15
CID_6847,61,Male,Suburban,Single,NA,76500.0,1,9
CID_13859,22,Male,Urban,Divorced,Graduate,53000.0,0,NA
CID_5799,21,Male,Rural,Divorced,NA,76000.0,0,NA
CID_12886,47,Female,Suburban,Single,Post-Graduate,45500.0,1,13
CID_9217,72,Male,Urban,Single,Post-Graduate,57500.0,1,19
CID_10878,34,Male,Rural,Single,Graduate,29500.0,0,NA
CID_12080,72,Female,Urban,Married,Post-Graduate,32500.0,1,30
CID_7484,35,Female,Suburban,Married,Graduate,79000.0,1,43
CID_13120,24,Male,Urban,Married,Post-Graduate,21000.0,0,NA
CID_7405,20,Female,Rural,Married,High School,51000.0,1,3
CID_7459,54,Male,Rural,Single,Post-Graduate,70000.0,1,17
CID_10093,59,Female,Rural,Married,High School,13000.0,1,27
CID_7121,58,Male,Rural,Widowed,High School,63500.0,1,13
CID_7494,38,Male,Suburban,Single,High School,52000.0,0,NA
CID_14295,32,Female,Urban,Single,High School,27000.0,0,NA
CID_10972,35,Female,Suburban,Married,Graduate,76500.0,0,NA
CID_13171,61,Male,Suburban,Widowed,High School,65500.0,0,NA
CID_13070,66,Female,Suburban,Married,Graduate,31500.0,0,NA
CID_10369,41,Female,Suburban,Divorced,NA,80500.0,1,32
CID_12799,26,Male,Suburban,Single,Graduate,85500.0,1,17
CID_14636,48,Male,Suburban,Divorced,Graduate,44500.0,0,NA
CID_8184,55,Male,Rural,Married,High School,26500.0,1,10
CID_5139,59,Male,Rural,Married,Post-Graduate,61000.0,1,34
CID_9133,27,Female,Suburban,Divorced,Graduate,33500.0,1,3
CID_7505,18,Female,Suburban,Widowed,Graduate,30000.0,1,10
